URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/residential/north-shore-city/glenfield/house/929207,"58A Marlborough Avenue, Glenfield",For sale by negotiation,"Open home for 58A Marlborough Avenue, Glenfield. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:929207. Listing by Kinbou Zhang from Barfoot & Thompson.",Kinbou Zhang : 021072 2154
https://www.barfoot.co.nz/property/residential/north-shore-city/greenhithe/926483,"51 Churchouse Road, Greenhithe","$2,400,000","Open home for 51 Churchouse Road, Greenhithe. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:926483. Listing by Annie Yong-Mewburn from Barfoot & Thompson.",Annie Yong-Mewburn : 0210240 8633 | Sarah Benbow : 021908 004
https://www.barfoot.co.nz/property/residential/north-shore-city/greenhithe/house/929869,"12 Pounamu Avenue, Greenhithe",Deadline sale closes 1st April 2026 at 2:00PM(unless sold prior),"Open home for 12 Pounamu Avenue, Greenhithe. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:929869. Listing by Annie Yong-Mewburn from Barfoot & Thompson.",Annie Yong-Mewburn : 0210240 8633 | Sarah Benbow : 021908 004
https://www.barfoot.co.nz/property/residential/north-shore-city/hillcrest/house-on-cross-lease/930319,"2/15 Beatrice Avenue, Hillcrest",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 2/15 Beatrice Avenue, Hillcrest. Starting at 11:30AM and finishing at 12:00PM 

Open home for listing ID:930319. Listing by Raelene McMurtrie from Barfoot & Thompson.",Raelene McMurtrie : 027641 2863 | Colin McMurtrie : 022538 0257
https://www.barfoot.co.nz/property/residential/north-shore-city/hillcrest/house/929674,"2 Tudward Glade, Hillcrest",Deadline sale closes 1st April 2026 at 4:00PM(unless sold prior),"Open home for 2 Tudward Glade, Hillcrest. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:929674. Listing by Aden Xu from Barfoot & Thompson.",Aden Xu : 0211773 898 | James Huang : 021988 516
https://www.barfoot.co.nz/property/residential/north-shore-city/hillcrest/house/930253,"67 Coronation Road, Hillcrest",For sale by negotiation,"Views, Space & Development Upside

Commanding exceptional street appeal in a sought-after Hillcrest location, this impressive sunny, north-facing family home delivers space, flexibility, and views – all on a generous 809m² freehold corner site.

Designed for growing families or multi-generational living, the home offers a versatile layout across two levels. The upper level features four well-proportioned bedrooms, including a master with ensuite, alongside bright living spaces that capture the stunning outlook.

Downstairs provides two additional bedrooms, a comfortable living area, and a full bathroom, making it ideal as a granny flat, extended family accommodation, or guest retreat.

Tastefully modernised and beautifully presented, the home centres around an open-plan modern kitchen and dining area that flows effortlessly to a sun-soaked entertainer’s deck. From here, you’ll enjoy magnificent 180-degree views that create a spectacular backdrop both day and night.

Property Features:
· 6 bedrooms, 3 bathrooms, 2 living areas
· Stunning 180° elevated views
· Modern open-plan kitchen and dining
· Seamless flow to an entertainer’s deck
· 809m² freehold corner site
· Sunny north-facing aspect

Zoned Mixed Housing Suburban, the substantial landholding also offers excellent future development potential (subject to council approval), making it an appealing opportunity for developers, investors, or landbankers.

Families will appreciate the excellent school zoning, including Willow Park Primary School.

A rare combination of location, views, space, and potential – don’t miss it.

Read more",Jim Liu : 021222 0918 | Kai Deng : 021902 628
https://www.barfoot.co.nz/property/residential/north-shore-city/long-bay/townhouse/930680,"Lot 6/1090 Beach Road, Long Bay",For sale by negotiation,"Open home for Lot 6/1090 Beach Road, Long Bay. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930680. Listing by Fan Meng from Barfoot & Thompson.",Fan Meng : 027338 6868 | Ben Zhao : 021718 001
https://www.barfoot.co.nz/property/residential/north-shore-city/lucas-heights/house/929305,"94 The Avenue, Lucas Heights",Deadline sale closes 10th April 2026 at 4:00PM(unless sold prior),"Open home for 94 The Avenue, Lucas Heights. Starting at 02:30PM and finishing at 03:00PM 

Open home for listing ID:929305. Listing by Carl Howey from Barfoot & Thompson.",Carl Howey : 021869 143 | Nish Jadav : 021565 124
https://www.barfoot.co.nz/property/residential/north-shore-city/milford/house/930600,"Lot 3/7 Alma Road, Milford",For sale by negotiation,"Open home for Lot 3/7 Alma Road, Milford. Starting at 01:30PM and finishing at 02:00PM 

Open home for listing ID:930600. Listing by Kai Deng from Barfoot & Thompson.",Kai Deng : 021902 628
https://www.barfoot.co.nz/property/residential/north-shore-city/milford/section/930064,"20,22,24 Macbeth Court, Milford",For sale by negotiation,"The Last Waterfront Spots in Milford

An exceptionally rare opportunity has arrived in the heart of Milford.

Three premium freehold sections. Two directly on the lake. All positioned within an exclusive gated enclave just off Shakespeare Road.This is your chance to secure your place in one of the North Shore’s most tightly held lakefront communities.

Lakefront Collection – 3 Premium Sections on Macbeth Court

24 Macbeth Court – Lakefront | 759m²
The largest of the three and directly bordering the water’s edge.
A substantial 759sqm (more or less) site offering uninterrupted lakefront positioning — a true blank canvas for an architectural statement home. Wake to water views. Entertain with the lake as your backdrop. Opportunities of this scale on the lake are extraordinarily rare.

22 Macbeth Court – Lakefront | 706m²
Prime waterfront living on 706m² (more or less).
Generous proportions, ready to design your dream residence with seamless indoor-outdoor flow to the lake reserve.
Private access to the lakefront reserve ensures lifestyle is as important as location.

20 Macbeth Court – Second-Line Lake View | 455m²
A more compact 455m² (more or less) site.
Perfect for those seeking lake lifestyle with a sharper price point while still enjoying the prestige of this exclusive enclave. Design smart. Capture the outlook. Secure the address.

Location that sells itself
Set within a secure, high-quality development of just 12 residences, residents enjoy private access to the lakefront reserve.

Walk to:

Milford Centre
North Shore Hospital
Smales Farm
Milford School
Carmel College
Westlake Girls’ & Boys’ High School

Moments to motorway access, public transport, beaches and cafes. A Rare Offering – Buy One or Secure More
Whether you are building your forever home, land-banking, or developing something truly special — opportunities like this do not come twice.

Read more",Doris Tang : 022616 3469 | Rocky Liu : 021179 1321
https://www.barfoot.co.nz/property/residential/north-shore-city/milford/section/930066,"20 Macbeth Court, Milford",For sale by negotiation,"Where Your Home Meets the Lake

An exceptionally rare opportunity has arrived in the heart of Milford.

Three premium freehold sections. Two directly on the lake. All positioned within an exclusive gated enclave just off Shakespeare Road.This is your chance to secure your place in one of the North Shore’s most tightly held lakefront communities.

20 Macbeth Court – Second-Line Lake View | 455m²
A more compact 455m² (more or less) site.
Perfect for those seeking lake lifestyle with a sharper price point while still enjoying the prestige of this exclusive enclave. Design smart. Capture the outlook. Secure the address.

Location That Sells Itself
Set within a secure, high-quality development of just 12 residences, residents enjoy private access to
the lakefront reserve.

Walk to:

Milford Centre
North Shore Hospital
Smales Farm
Milford School
Carmel College
Westlake Girls’ & Boys’ High School

Moments to motorway access, public transport, beaches and cafes.

Buy One or Secure More:Total 3 Premium Sections on Macbeth Court. Whether you are building your forever home, land-banking, or developing something truly special — opportunities like this do not come twice.

Contact us today for more information and an information pack.

Read more",Doris Tang : 022616 3469 | Rocky Liu : 021179 1321
https://www.barfoot.co.nz/property/residential/north-shore-city/milford/section/930069,"22 Macbeth Court, Milford",For sale by negotiation,"Waterfront Prestige at 22 Macbeth

An exceptionally rare opportunity has arrived in the heart of Milford.

Three premium freehold sections. Two directly on the lake. All positioned within an exclusive gated enclave just off Shakespeare Road.This is your chance to secure your place in one of the North Shore’s most tightly held lakefront communities.

22 Macbeth Court – Lakefront | 706m²
Prime waterfront living on 706m² (more or less).
Generous proportions, ready to design your dream residence with seamless indoor-outdoor flow to the lake reserve.
Private access to the lakefront reserve ensures lifestyle is as important as location.

Location That Sells Itself
Set within a secure, high-quality development of just 12 residences, residents enjoy private access to the lakefront reserve.

Walk to:

Milford Centre
North Shore Hospital
Smales Farm
Milford School
Carmel College
Westlake Girls’ & Boys’ High School

Moments to motorway access, public transport, beaches and cafes.

Buy One or Secure More:Total 3 Premium Sections on Macbeth Court. Whether you are building your forever home, land-banking, or developing something truly special — opportunities like this do not come twice.

Contact us today for more information and an information pack.

Read more",Doris Tang : 022616 3469 | Rocky Liu : 021179 1321
https://www.barfoot.co.nz/property/residential/north-shore-city/milford/section/930073,"24 Macbeth Court, Milford",Tender closes 25th March at 4:00pm(unless sold prior),"Lakefront. Limited. 759m² of opportunity.

An exceptionally rare opportunity has arrived in the heart of Milford.

Three premium freehold sections. Two directly on the lake. All positioned within an exclusive gated enclave just off Shakespeare Road.This is your chance to secure your place in one of the North Shore’s most tightly held lakefront communities.

24 Macbeth Court – Lakefront | 759m²
The largest of the three and directly bordering the water’s edge.
A substantial 759m² (more or less) site offering uninterrupted lakefront positioning — a true blank canvas for an architectural statement home. Wake to water views. Entertain with the lake as your backdrop. Opportunities of this scale on the lake are extraordinarily rare.

Location That Sells Itself
Set within a secure, high-quality development of just 12 residences, residents enjoy private access to the lakefront reserve.

Walk to:

Milford Centre
North Shore Hospital
Milford School
Carmel College
Westlake Girls’ & Boys’ High School

Moments to motorway access, public transport, beaches and cafes.

Buy One or Secure More:Total 3 Premium Sections on Macbeth Court. Whether you are building your forever home, land-banking, or developing something truly special — opportunities like this do not come twice.

Contact us today for more information and an information pack.

Read more",Doris Tang : 022616 3469 | Rocky Liu : 021179 1321
